Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD,Region,Exchange,Currency,Total Traded,MA50,MA100,MA200,Return,Cumulative Return,Percentage Change,Stock Return
399001.SZ,2013-04-02,8974.019531,9112.929688,8928.320313,8960.459961,8960.359375,63900.0,1433.67359376,China,Shenzhen Stock Exchange,CNY,573439848.0309,9408.28541016,8931.0633203,8966.915268544999,0.0025409035831165383,7.472897291671181,1.0125241219358705,1.2524121935870491
399001.SZ,2013-04-03,9007.650391,9062.110352,8930.990234,8964.469727,8964.369141,50700.0,1434.31515632,China,Shenzhen Stock Exchange,CNY,456687874.82369995,9401.2516211,8934.452626940001,8962.346972649999,0.0004474955546311943,7.476241379989419,0.9944233810925898,-0.5576618907410236
399001.SZ,2013-04-08,8828.070313,8960.980469,8748.740234,8953.839844,8953.739258,85500.0,1432.61437504,China,Shenzhen Stock Exchange,CNY,754800011.7615,9391.11203126,8935.990732409999,8957.288925775,-0.0011857793404090877,7.467376207417116,0.9888403606807017,-1.115963931929831
399001.SZ,2013-04-09,8965.620117,9067.25,8961.879883,8993.110352,8993.009766,70300.0,1438.89765632,China,Shenzhen Stock Exchange,CNY,630283094.2251,9383.25642578,8939.14893553,8953.458027335,0.004385884568430809,7.5001272574918945,1.0118591410133784,1.1859141013378371
399001.SZ,2013-04-10,8994.44043,9006.919922,8891.139648,8962.299805,8962.199219,72400.0,1433.9679688,China,Shenzhen Stock Exchange,CNY,651197487.1320001,9372.2804297,8943.2780371,8949.4258789,-0.0034260167832975696,7.47443169563086,0.9933463753618792,-0.6653624638120803
399001.SZ,2013-04-11,9017.610352,9036.950195,8915.709961,8920.709961,8920.610352,54700.0,1427.31359376,China,Shenzhen Stock Exchange,CNY,493263286.25439996,9360.79623048,8948.56124023,8945.33687988,-0.004640532553574883,7.439746352027813,1.0033341334507315,0.33341334507315246
399001.SZ,2013-04-12,8911.379883,8975.44043,8823.830078,8835.150391,8835.050781,58500.0,1413.62406256,China,Shenzhen Stock Exchange,CNY,521315723.1555,9349.10921876,8953.83433593,8940.207031249998,-0.00959111666829826,7.368390876782968,0.9931935261705845,-0.680647382941546
399001.SZ,2013-04-15,8792.910156,8818.179688,8694.169922,8733.44043,8733.342773,67400.0,1397.3504688,China,Shenzhen Stock Exchange,CNY,592642144.5144,9334.15482422,8958.05103515,8934.638681639999,-0.011511967142472934,7.283566203116545,0.9824787715737755,-1.75212284262245
399001.SZ,2013-04-16,8656.230469,8861.209961,8645.19043,8852.419922,8852.320313,76900.0,1416.38718752,China,Shenzhen Stock Exchange,CNY,665664123.0661,9318.62722656,8960.784238279999,8928.31368164,0.013623438890279171,7.382793422188007,1.0048797228591924,0.4879722859192359
399001.SZ,2013-04-17,8852.780273,8917.69043,8819.959961,8894.370117,8894.270508,66600.0,1423.0992187200002,China,Shenzhen Stock Exchange,CNY,589595166.1818,9308.45664062,8966.900839839998,8922.807583005,0.004738839251823945,7.417779293445179,1.0063739003193224,0.637390031932239
399001.SZ,2013-04-18,8837.25,8996.629883,8813.049805,8888.019531,8887.919922,64700.0,1422.08312496,China,Shenzhen Stock Exchange,CNY,571770075.0,9292.47503906,8972.96223632,8917.607880855,-0.0007140006449543046,7.41248299424553,1.00885200642696,0.8852006426959935
399001.SZ,2013-04-19,8910.429688,9142.900391,8903.700195,9111.19043,9111.087891,94900.0,1457.7904688,China,Shenzhen Stock Exchange,CNY,845599777.3912001,9276.775429700001,8980.36983398,8913.222128905,0.02510918188485256,7.598604377966418,1.0162583667331244,1.6258366733124419
399001.SZ,2013-04-22,9095.730469,9140.450195,9012.719727,9057.620117,9057.519531,84300.0,1449.21921872,China,Shenzhen Stock Exchange,CNY,766770078.5367,9262.92484376,8990.22934082,8910.522280275,-0.005879617313629182,7.553927492106308,0.9997320110801587,-0.02679889198412555
399001.SZ,2013-04-23,9055.230469,9055.469727,8783.769531,8793.129883,8793.032227,83400.0,1406.90078128,China,Shenzhen Stock Exchange,CNY,755206221.1146001,9251.051054700001,9000.03504395,8908.93273438,-0.029200853047875786,7.333346365475003,0.9907028137359705,-0.9297186264029533
399001.SZ,2013-04-24,8786.419922,8985.019531,8742.19043,8911.650391,8911.550781,85900.0,1425.86406256,China,Shenzhen Stock Exchange,CNY,754753471.2997999,9230.16144532,9007.3428418,8905.643486334999,0.013478762349358409,7.432190798360772,0.9922201500171831,-0.7779849982816889
399001.SZ,2013-04-25,8870.69043,8941.269531,8758.280273,8772.580078,8772.482422,77700.0,1403.6128124800002,China,Shenzhen Stock Exchange,CNY,689252646.411,9213.22406252,9015.25034669,8902.74838868,-0.015605449821106898,7.3162081177960605,0.995130784095788,-0.48692159042119654
399001.SZ,2013-04-26,8809.19043,8857.889648,8667.580078,8691.389648,8691.291992,54900.0,1390.62234368,China,Shenzhen Stock Exchange,CNY,483624554.60700005,9190.56707034,9022.60225099,8899.922539070001,-0.009255022955402925,7.248496443719353,0.9906747154069212,-0.9325284593078798
399001.SZ,2013-05-02,8643.900391,8726.139648,8597.709961,8718.200195,8718.102539,68200.0,1394.9120312,China,Shenzhen Stock Exchange,CNY,589514006.6661999,9165.52046878,9028.07415529,8895.266591804999,0.0030847250078320787,7.270856061968476,0.9851262540813265,-1.487374591867352
399001.SZ,2013-05-03,8736.480469,8967.089844,8736.480469,8847.669922,8847.570313,80500.0,1415.6271875199998,China,Shenzhen Stock Exchange,CNY,703286677.7545,9142.644882839999,9035.57195803,8891.116142585,0.014850510897220781,7.378831989148862,1.0276124616061153,2.76124616061153
399001.SZ,2013-05-06,8887.219727,9016.419922,8868.530273,8997.080078,8996.979492,76600.0,1439.53281248,China,Shenzhen Stock Exchange,CNY,680761031.0882,9119.66167978,9045.30095706,8887.366689460001,0.016886949594320688,7.50343795301458,1.0055012360596571,0.5501236059657133
399001.SZ,2013-05-07,8974.169922,9072.709961,8940.709961,9022.900391,9022.799805,75600.0,1443.6640625599998,China,Shenzhen Stock Exchange,CNY,678447246.1032,9103.40427744,9056.50345706,8884.682539070001,0.0028698547502243876,7.524971730067053,1.00624305871809,0.6243058718089944
399001.SZ,2013-05-08,9081.129883,9170.830078,9039.070313,9074.839844,9074.737305,71700.0,1451.97437504,China,Shenzhen Stock Exchange,CNY,651117012.6111,9094.06347666,9069.2293555,8882.77283692,0.005756403235018359,7.568288501677433,1.0108148631910179,1.0814863191017876
399001.SZ,2013-05-09,9071.110352,9101.580078,8959.80957,9050.080078,9049.979492,83400.0,1448.01281248,China,Shenzhen Stock Exchange,CNY,756530603.3568,9084.410488380001,9080.90795902,8879.947290045,-0.0027283970213942688,7.547639205872404,0.992448884189216,-0.7551115810784048
399001.SZ,2013-05-10,9014.570313,9117.299805,8994.44043,9071.160156,9071.057617,55300.0,1451.38562496,China,Shenzhen Stock Exchange,CNY,498505738.3089,9076.9725001,9094.20875981,8877.68139161,0.0023292697764347725,7.565219693758077,1.001727142635156,0.17271426351559427
399001.SZ,2013-05-13,9080.099609,9110.450195,8975.700195,9014.280273,9014.179688,57000.0,1442.28484368,China,Shenzhen Stock Exchange,CNY,517565677.71300006,9070.585488379998,9107.17945805,8875.80458985,-0.006270408858604193,7.517782673173049,0.9992487238385817,-0.07512761614183461
399001.SZ,2013-05-14,9003.469727,9007.219727,8773.799805,8809.080078,8808.981445,63800.0,1409.45281248,China,Shenzhen Stock Exchange,CNY,574421368.5826,9064.81728526,9116.39595708,8872.94428712,-0.02276390225125624,7.34664860325475,0.9886690047373669,-1.1330995262633148
399001.SZ,2013-05-15,8823.839844,8888.669922,8808.349609,8869.849609,8869.75,63800.0,1419.17593744,China,Shenzhen Stock Exchange,CNY,562960982.0472,9056.46087902,9124.16955572,8868.461186535,0.0068985104530683294,7.397329535439323,0.9868383576072163,-1.3161642392783723
399001.SZ,2013-05-16,8838.950195,9061.330078,8791.349609,9061.330078,9061.228516,89300.0,1449.8128124800005,China,Shenzhen Stock Exchange,CNY,789318252.4135,9045.37328136,9130.56726079,8863.81298829,0.021587792064220457,7.557021547280904,1.019424746054824,1.9424746054824027
399001.SZ,2013-05-17,9060.530273,9264.209961,9059.25,9246.280273,9246.176758,108400.0,1479.40484368,China,Shenzhen Stock Exchange,CNY,982161481.5932001,9033.96648448,9138.87226079,8861.59838868,0.02041093232538116,7.711267402663902,1.0223896360968652,2.2389636096865173
399001.SZ,2013-05-20,9274.129883,9396.269531,9255.69043,9307.150391,9307.046875,110500.0,1489.1440625599998,China,Shenzhen Stock Exchange,CNY,1024791352.0715,9031.574472760001,9149.39976079,8860.24218751,0.006583200617197971,7.7620322229884975,1.0142548118572374,1.4254811857237426
399001.SZ,2013-05-21,9314.759766,9403.540039,9292.419922,9403.540039,9403.43457,90400.0,1504.56640624,China,Shenzhen Stock Exchange,CNY,842054282.8463999,9035.09966808,9160.32165532,8859.3715381,0.010356515576798841,7.842419830613492,1.0007737653731636,0.07737653731636485
399001.SZ,2013-05-22,9400.790039,9462.019531,9347.929688,9405.05957,9404.954102,90900.0,1504.8095312,China,Shenzhen Stock Exchange,CNY,854531814.5451,9035.18046886,9172.492353560001,8859.01568849,0.0001615913787464951,7.84368709804663,1.006218880523448,0.6218880523447989
399001.SZ,2013-05-23,9362.730469,9445.400391,9242.459961,9265.679688,9265.576172,93200.0,1482.50875008,China,Shenzhen Stock Exchange,CNY,872606479.7108,9034.25087902,9180.66935552,8859.549638684999,-0.014819670302205101,7.727446241299918,0.998243594832419,-0.1756405167581021
399001.SZ,2013-05-24,9288.049805,9365.299805,9206.830078,9304.860352,9304.756836,70400.0,1488.77765632,China,Shenzhen Stock Exchange,CNY,653878706.2720001,9032.07488294,9187.78715826,8860.3202881,0.004228579588256398,7.760122362745228,0.9915196198483738,-0.8480380151626221
399001.SZ,2013-05-27,9278.219727,9323.209961,9223.719727,9260.629883,9260.526367,63800.0,1481.70078128,China,Shenzhen Stock Exchange,CNY,591950418.5826,9032.50007826,9194.77265631,8860.583588885,-0.004753480151960865,7.72323477511713,0.9955057665129387,-0.449423348706135
399001.SZ,2013-05-28,9263.830078,9441.69043,9199.410156,9441.69043,9441.584961,95500.0,1510.6704688000002,China,Shenzhen Stock Exchange,CNY,884695772.4490001,9032.41328138,9201.36895514,8861.15883791,0.01955164489754413,7.874236718900584,1.012708119788744,1.2708119788743977
399001.SZ,2013-05-29,9456.209961,9511.179688,9398.669922,9404.400391,9404.294922,107500.0,1504.70406256,China,Shenzhen Stock Exchange,CNY,1016542570.8075,9038.518476700001,9208.90365241,8862.942788105,-0.003949508753381292,7.84313735205309,1.0073598322795254,0.7359832279525413
399001.SZ,2013-05-30,9388.820313,9427.75,9340.120117,9379.19043,9379.084961,73500.0,1500.6704688000002,China,Shenzhen Stock Exchange,CNY,690078293.0055,9045.698086080001,9216.317656320001,8864.450390645,-0.002680655858094294,7.822112599964471,0.991228250255301,-0.8771749744698965
399001.SZ,2013-05-31,9397.30957,9429.540039,9256.950195,9257.950195,9257.84668,72000.0,1481.2720312,China,Shenzhen Stock Exchange,CNY,676606289.04,9051.89687514,9224.15794929,8866.03293947,-0.012926513850513799,7.720999953100751,1.0001898691628437,0.018986916284369215
399001.SZ,2013-06-03,9259.480469,9345.660156,9227.219727,9251.240234,9251.136719,62600.0,1480.19843744,China,Shenzhen Stock Exchange,CNY,579643477.3594,9056.11927748,9227.8788575,8867.092392595001,-0.0007247782563815086,7.715403940217221,0.9911045626135445,-0.8895437386455485
399001.SZ,2013-06-04,9254.629883,9254.629883,9091.620117,9124.269531,9124.166992,70200.0,1459.88312496,China,Shenzhen Stock Exchange,CNY,649675017.7866,9060.94607436,9230.658857499999,8867.610791035,-0.01372472228462518,7.609512163824037,0.9902596208849347,-0.9740379115065312
399001.SZ,2013-06-05,9133.169922,9147.360352,9066.280273,9143.44043,9143.337891,56500.0,1462.9504688000002,China,Shenzhen Stock Exchange,CNY,516024100.59299994,9062.89646498,9232.45715828,8868.19398928,0.002101088633437165,7.625500423337449,0.988409095516932,-1.1590904483067987
399001.SZ,2013-06-06,9105.429688,9147.629883,8995.709961,9001.089844,9000.989258,69500.0,1440.17437504,China,Shenzhen Stock Exchange,CNY,632827363.316,9058.6878517,9233.08165047,8868.445537135,-0.015568602113154473,7.5067820413328175,1.0000294654402613,0.0029465440261278175
399001.SZ,2013-06-07,8992.269531,9012.160156,8728.490234,8763.610352,8763.512695,85300.0,1402.17765632,China,Shenzhen Stock Exchange,CNY,767040590.9943,9052.148847780001,9230.96324226,8867.317934595001,-0.026383415354786277,7.308727492758483,0.9851907293219463,-1.480927067805371
399001.SZ,2013-06-13,8642.320313,8642.320313,8362.019531,8432.419922,8432.325195,85400.0,1349.18718752,China,Shenzhen Stock Exchange,CNY,738054154.7302,9037.617461079999,9226.64674812,8864.37008792,-0.03779155127822609,7.03251934293732,0.9589621315424834,-4.103786845751656
399001.SZ,2013-06-14,8459.049805,8501.719727,8433.280273,8479.459961,8479.365234,63400.0,1356.71359376,China,Shenzhen Stock Exchange,CNY,536303757.637,9020.99746108,9220.21694344,8860.648286164998,0.005578474439736469,7.0717500723388484,0.9837311531038134,-1.6268846896186573
399001.SZ,2013-06-17,8500.040039,8521.030273,8357.620117,8404.5,8404.405273,68200.0,1344.72,China,Shenzhen Stock Exchange,CNY,579702730.6597999,9006.59126968,9214.44234383,8856.47068851,-0.008840181019164839,7.009234521577081,1.0022713693958498,0.22713693958498204
399001.SZ,2013-06-18,8433.509766,8497.650391,8369.200195,8470.870117,8470.775391,66200.0,1355.3392187200002,China,Shenzhen Stock Exchange,CNY,558298346.5092,8993.27185562,9207.25934579,8852.505937535001,0.007896973883039005,7.064586263534071,0.9972562141840895,-0.27437858159105044
399001.SZ,2013-06-19,8428.650391,8431.969727,8257.419922,8421.240234,8421.145508,83800.0,1347.3984374400002,China,Shenzhen Stock Exchange,CNY,706320902.7657999,8982.32326188,9199.69415048,8849.451938515,-0.005858888439382204,7.023195640745633,0.9922707264975783,-0.7729273502421696
399001.SZ,2013-06-20,8369.040039,8388.429688,8138.569824,8147.47998,8147.388672,69500.0,1303.5967968,China,Shenzhen Stock Exchange,CNY,581648282.7105,8971.6712697,9193.56714853,8846.033188515,-0.032508305949368155,6.794883448114005,0.9948363145967448,-0.516368540325518
399001.SZ,2013-06-21,8012.919922,8189.700195,7969.959961,8136.049805,8135.958496,81600.0,1301.7679688,China,Shenzhen Stock Exchange,CNY,653854265.6352,8952.44927752,9180.36734384,8841.005986365,-0.0014029092465471793,6.7853508432954355,0.976309094742215,-2.3690905257785055
399001.SZ,2013-06-24,8115.839844,8115.839844,7558.029785,7588.52002,7588.435059,125400.0,1214.1632032,China,Shenzhen Stock Exchange,CNY,1017726316.4376,8934.61306658,9167.932343839999,8836.76818363,-0.06729675925330691,6.328718721144959,0.9909813119844004,-0.9018688015599574
399001.SZ,2013-06-25,7486.830078,7582.370117,7045.600098,7495.100098,7495.016113,145100.0,1199.21601568,China,Shenzhen Stock Exchange,CNY,1086339044.3178,8907.78826188,9149.45014657,8830.175585975,-0.012310690589704687,6.250807823139672,0.9342680810299144,-6.573191897008557
399001.SZ,2013-06-26,7544.890137,7591.100098,7409.25,7566.399902,7566.314941,108000.0,1210.62398432,China,Shenzhen Stock Exchange,CNY,814848134.796,8879.373662279999,9131.31504403,8823.742439005,0.009512855474608894,6.310270854560755,1.0011513525276783,0.11513525276782843
399001.SZ,2013-06-27,7598.930176,7712.399902,7544.330078,7544.330078,7544.245605,101900.0,1207.09281248,China,Shenzhen Stock Exchange,CNY,774330984.9344,8851.463457200001,9111.87194345,8817.43979008,-0.0029168196613776898,6.291864932463553,1.0159792128194909,1.5979212819490884
399001.SZ,2013-06-28,7508.350098,7841.75,7479.899902,7694.470215,7694.383789,116700.0,1231.1152344,China,Shenzhen Stock Exchange,CNY,876224456.4366,8821.278252119999,9091.0372413,8811.285539595,0.019901056216750534,6.417079690192711,1.0167717052595335,1.6771705259533531
399001.SZ,2013-07-01,7649.299805,7725.919922,7544.779785,7718.47998,7718.393555,111400.0,1234.9567968,China,Shenzhen Stock Exchange,CNY,852131998.277,8796.03665056,9072.57293466,8806.04583745,0.0031203922205318424,6.437103495736522,0.985229052443651,-1.4770947556349001
399001.SZ,2013-07-02,7720.77002,7796.560059,7652.660156,7768.839844,7768.752441,121100.0,1243.01437504,China,Shenzhen Stock Exchange,CNY,934985249.422,8774.59384784,9054.37433603,8801.83798833,0.0065245830954399064,6.479102912388401,1.0091432654898285,0.9143265489828467
399001.SZ,2013-07-03,7748.589844,7748.589844,7591.580078,7703.740234,7703.653809,120000.0,1232.59843744,China,Shenzhen Stock Exchange,CNY,929830781.28,8756.44103534,9037.53413095,8798.63508794,-0.008379579358979483,6.424810755359048,0.9938472589658788,-0.6152741034121223
399001.SZ,2013-07-04,7641.450195,7901.910156,7597.259766,7804.109863,7804.022461,148300.0,1248.65757808,China,Shenzhen Stock Exchange,CNY,1133227063.9185,8732.21443378,9020.3355372,8795.019038135,0.01302868813735758,6.508517611032162,1.0197868663959186,1.9786866395918645
399001.SZ,2013-07-05,7852.629883,7968.870117,7852.629883,7856.589844,7856.501953,122600.0,1257.05437504,China,Shenzhen Stock Exchange,CNY,962732423.6558,8712.52203144,9002.49853525,8793.188588915,0.006724659432181035,6.552285175374706,1.0084738955110946,0.8473895511094565
399001.SZ,2013-07-08,7741.410156,7811.0,7634.290039,7637.629883,7637.543945,104600.0,1222.02078128,China,Shenzhen Stock Exchange,CNY,809751502.3176,8689.141640799999,8982.95853525,8790.80113774,-0.02786959295924274,6.369675654584133,0.980189146681759,-1.981085331824095
399001.SZ,2013-07-09,7624.129883,7684.220215,7570.540039,7600.470215,7600.385254,71200.0,1216.0752344,China,Shenzhen Stock Exchange,CNY,542838047.6696,8659.70962908,8961.31723642,8787.820239305,-0.004865340238954241,6.338685015312797,0.9837690711816669,-1.6230928818333101
399001.SZ,2013-07-10,7609.399902,7851.25,7584.120117,7851.25,7851.162109,118600.0,1256.2,China,Shenzhen Stock Exchange,CNY,902474828.3772,8630.79301774,8940.92203622,8783.996037645,0.03299529869942397,6.547831820754606,1.0217367254355814,2.173672543558136
399001.SZ,2013-07-11,7858.069824,8281.549805,7849.490234,8184.77002,8184.678223,238400.0,1309.5632032,China,Shenzhen Stock Exchange,CNY,1873363846.0416,8612.22601578,8921.19373055,8782.17088872,0.04247986244228619,6.825982815795486,1.054806534628244,5.480653462824403
399001.SZ,2013-07-12,8171.009766,8218.19043,7999.439941,8012.839844,8012.75,168600.0,1282.05437504,China,Shenzhen Stock Exchange,CNY,1377632246.5476,8598.2324025,8905.72823251,8781.74753911,-0.021006109588892263,6.682595472714991,0.9923493335798396,-0.7650666420160435
399001.SZ,2013-07-15,8072.75,8247.669922,8003.990234,8137.77002,8137.678711,144100.0,1302.0432032,China,Shenzhen Stock Exchange,CNY,1163283275.0,8583.5035939,8887.03533212,8780.29224126,0.0155912483504268,6.786785478355528,1.003587102568515,0.35871025685150215
399001.SZ,2013-07-16,8109.850098,8201.080078,8050.149902,8186.680176,8186.588379,142400.0,1309.86882816,China,Shenzhen Stock Exchange,CNY,1154842653.9552,8572.82258804,8869.17152841,8777.149240775,0.006010265205307341,6.827575858971973,0.9943511507564429,-0.564884924355713
399001.SZ,2013-07-17,8161.649902,8215.610352,8055.990234,8063.799805,8063.709473,129600.0,1290.2079688,China,Shenzhen Stock Exchange,CNY,1057749827.2992,8561.3259767,8851.98542977,8774.317041065,-0.015009792535958022,6.725095361805288,1.0017717512646873,0.17717512646873157
399001.SZ,2013-07-18,8026.609863,8064.02002,7887.359863,7904.27002,7904.181152,100700.0,1264.6832032,China,Shenzhen Stock Exchange,CNY,808279613.2041,8544.11377942,8831.8877296,8770.51004155,-0.019783450588776064,6.592049770010206,0.9815485002933353,-1.845149970666471
399001.SZ,2013-07-19,7914.27002,7937.629883,7663.990234,7663.990234,7663.904297,142700.0,1226.23843744,China,Shenzhen Stock Exchange,CNY,1129366331.854,8522.91578138,8813.16002941,8766.188339889999,-0.030398732000807893,6.391659815715679,0.9843266588269208,-1.567334117307917
399001.SZ,2013-07-22,7608.680176,7717.720215,7566.75,7684.22998,7684.144043,89400.0,1229.4767968,China,Shenzhen Stock Exchange,CNY,680216007.7344,8493.46678724,8793.76513195,8760.22384038,0.002640888803616903,6.40853947855953,0.9722952983143017,-2.7704701685698274
399001.SZ,2013-07-23,7737.029785,7998.410156,7726.060059,7963.700195,7963.61084,136200.0,1274.1920312,China,Shenzhen Stock Exchange,CNY,1053783456.717,8466.785175899999,8775.59783214,8755.322387740001,0.03636931946693256,6.641613698171711,1.0363695408981601,3.6369540898160135
399001.SZ,2013-07-24,7945.290039,7995.319824,7817.910156,7935.850098,7935.76123,125800.0,1269.73601568,China,Shenzhen Stock Exchange,CNY,999517486.9062,8445.39957042,8761.18603526,8752.76723637,-0.0034971302683501904,6.618387109877146,0.9996136317168379,-0.03863682831620752
399001.SZ,2013-07-25,7948.950195,7996.629883,7849.129883,7894.600098,7894.51123,147200.0,1263.13601568,China,Shenzhen Stock Exchange,CNY,1170085468.704,8422.77658214,8746.681035259999,8750.474536175001,-0.005197930844282994,6.583985191379311,1.000163853232746,0.016385323274592523
399001.SZ,2013-07-26,7845.220215,7905.399902,7787.390137,7843.359863,7843.271973,116800.0,1254.93757808,China,Shenzhen Stock Exchange,CNY,916321721.112,8399.611591899999,8732.21443858,8747.73558842,-0.0064905421888287185,6.54125155772404,0.988591446354927,-1.1408553645072983
399001.SZ,2013-07-29,7772.160156,7772.160156,7639.160156,7668.540039,7668.454102,115400.0,1226.9664062400002,China,Shenzhen Stock Exchange,CNY,896907282.0024,8378.57799814,8717.51943858,8745.66268803,-0.022288894944714754,6.395454288946977,0.9831457297984013,-1.6854270201598687
399001.SZ,2013-07-30,7690.450195,7858.540039,7619.359863,7730.169922,7730.083496,113700.0,1236.82718752,China,Shenzhen Stock Exchange,CNY,874404187.1715001,8355.60799814,8700.49063975,8743.37308842,0.008036716596192761,6.44685274257115,1.0111140122264872,1.1114012226487224
399001.SZ,2013-07-31,7849.549805,7956.410156,7748.299805,7765.399902,7765.3125,111500.0,1242.46398432,China,Shenzhen Stock Exchange,CNY,875224803.2574999,8331.388388779998,8682.67743663,8741.13608647,0.004557465147012607,6.476234049253341,1.0124539821028198,1.2453982102819783
399001.SZ,2013-08-01,7819.450195,7967.029785,7789.930176,7931.790039,7931.701172,114900.0,1269.08640624,China,Shenzhen Stock Exchange,CNY,898454827.4055,8302.29479502,8666.93463389,8738.7840894,0.021427117611437563,6.615001077905888,1.0013347261882912,0.13347261882912242
399001.SZ,2013-08-02,8023.72998,8084.899902,7957.169922,7961.470215,7961.380859,117500.0,1273.8352344,China,Shenzhen Stock Exchange,CNY,942788272.65,8276.4741993,8655.78693369,8737.90994145,0.003741926583288757,6.6397539262877885,1.0147947378359148,1.4794737835914784
399001.SZ,2013-08-05,7955.379883,8060.390137,7930.459961,8060.390137,8060.299805,105400.0,1289.66242192,China,Shenzhen Stock Exchange,CNY,838497039.6682,8247.56599618,8641.37323252,8735.57539067,0.012424831008426951,6.722251746759453,0.9969684516447833,-0.30315483552166844
399001.SZ,2013-08-06,8033.669922,8170.5,7980.399902,8143.129883,8143.038574,160800.0,1302.90078128,China,Shenzhen Stock Exchange,CNY,1291814123.4576,8220.98478524,8627.617832130001,8732.35378911,0.010264980304141247,6.791255528539418,1.013660612095506,1.3660612095506064
399001.SZ,2013-08-07,8167.109863,8250.870117,8084.049805,8096.089844,8095.999023,155100.0,1295.37437504,China,Shenzhen Stock Exchange,CNY,1266718739.7512999,8198.565986399999,8615.32043467,8730.271438035,-0.0057766534091765465,6.752024799137891,1.0098366216265835,0.9836621626583497
399001.SZ,2013-08-08,8090.660156,8170.720215,8065.629883,8114.870117,8114.779297,112600.0,1298.3792187200002,China,Shenzhen Stock Exchange,CNY,911008333.5656,8174.81479498,8603.65743662,8727.085988814999,0.002319672009805762,6.767687282073966,0.9902858848989926,-0.9714115101007392
399001.SZ,2013-08-09,8158.379883,8214.679688,8061.609863,8145.970215,8145.878906,121100.0,1303.3552344,China,Shenzhen Stock Exchange,CNY,987979803.8312999,8152.70579108,8592.559536230001,8724.16818608,0.003832482535345516,6.793624325387195,1.0053801221732324,0.538012217323236
399001.SZ,2013-08-12,8181.950195,8357.820313,8173.759766,8356.730469,8356.636719,173000.0,1337.07687504,China,Shenzhen Stock Exchange,CNY,1415477383.7350001,8127.22059576,8582.869536229999,8721.60148686,0.02587294679913099,6.96939540613122,1.0174249794802224,1.742497948022237
399001.SZ,2013-08-13,8353.259766,8366.669922,8290.219727,8362.650391,8362.556641,141200.0,1338.02406256,China,Shenzhen Stock Exchange,CNY,1179480278.9592,8106.5093848199995,8576.10373545,8720.064187054999,0.00070840169154196,6.974332537625948,1.001058841739662,0.10588417396619754
399001.SZ,2013-08-14,8375.030273,8467.780273,8303.410156,8336.80957,8336.71582,156200.0,1333.8895312,China,Shenzhen Stock Exchange,CNY,1308179728.6426,8086.06379888,8568.98033701,8718.84718998,-0.0030900276577160435,6.952781657190575,1.012084897807924,1.2084897807923989
399001.SZ,2013-08-15,8342.629883,8383.589844,8225.790039,8228.870117,8228.77832,107500.0,1316.6192187200002,China,Shenzhen Stock Exchange,CNY,896832712.4225,8067.72678716,8561.923032319999,8717.136037635,-0.012947333400587513,6.862761675013439,0.990057556256101,-0.9942443743898965
399001.SZ,2013-08-16,8204.120117,8476.049805,8152.689941,8168.089844,8167.998047,207100.0,1306.89437504,China,Shenzhen Stock Exchange,CNY,1699073276.2307,8046.71659184,8553.8313331,8714.787985875,-0.007386223398329506,6.8120717841522955,1.0110286837405544,1.1028683740554435
399001.SZ,2013-08-19,8110.799805,8319.530273,8104.410156,8285.719727,8285.626953,141400.0,1325.71515632,China,Shenzhen Stock Exchange,CNY,1146867092.427,8026.2691895,8544.582827240001,8711.25488529,0.01440114950332072,6.910173448343225,0.9815339060528325,-1.8466093947167472
399001.SZ,2013-08-20,8269.820313,8357.730469,8192.839844,8234.55957,8234.467773,133500.0,1317.5295311999998,China,Shenzhen Stock Exchange,CNY,1104021011.7855,8009.557002,8534.122426850001,8708.85883549,-0.00617449765206135,6.867506598611093,1.0045916289437606,0.45916289437606395
399001.SZ,2013-08-21,8264.719727,8268.650391,8174.220215,8236.089844,8235.998047,132000.0,1317.77437504,China,Shenzhen Stock Exchange,CNY,1090943003.964,7995.00600592,8523.577426849999,8706.057634320001,0.00018583556133044965,6.868782825554787,0.9893415947869566,-1.0658405213043398
399001.SZ,2013-08-22,8223.299805,8325.769531,8202.049805,8245.040039,8244.948242,109300.0,1319.20640624,China,Shenzhen Stock Exchange,CNY,898806668.6865001,7986.62559576,8512.12152842,8703.860432174999,0.0010867043912250463,6.876247162013688,1.0069079157176812,0.6907915717681234
399001.SZ,2013-08-23,8281.19043,8307.019531,8045.799805,8166.279785,8166.187988,138500.0,1306.6047656,China,Shenzhen Stock Exchange,CNY,1146944874.555,7983.06840826,8502.03293467,8701.996433155,-0.009552440452375577,6.810562220462736,0.9977479559180462,-0.22520440819537857
399001.SZ,2013-08-26,8200.160156,8346.700195,8180.279785,8334.570313,8334.476563,119900.0,1333.53125008,China,Shenzhen Stock Exchange,CNY,983199202.7044,7977.0708106,8491.83104014,8700.01188237,0.020607979695861145,6.9509141484194314,1.0047767630558613,0.4776763055861277
399001.SZ,2013-08-27,8325.969727,8352.400391,8280.719727,8341.769531,8341.675781,103400.0,1334.68312496,China,Shenzhen Stock Exchange,CNY,860905269.7717999,7974.92000982,8484.09593272,8699.6694312,0.0008637779429097048,6.956918194743895,1.0006829280873673,0.06829280873672516
